,FIRM,K,KT,KINT,SALES,ASSETS,INV,INVT,INVINT,LINV,LINVT,LINVINT,INVSALES,INVTSALES,INVINTSALES,INVK,INVTK,INVINTK,INVA,INVTA,INVINTA,LC,SC,LCSALES,SCSALES,EMPL,CR,AGE,LEMPL,LWAGE,smallm,largem,high,low,fclowm,fchighm,treat,notreat,snotreat,snotreat2,snotreat3,score,s,s2,s3,ssmall,ssmall2,ssmall3,slarge,slarge2,slarge3,treatsmall,streatsmall,streatsmall2,streatsmall3,treatlarge,streatlarge,streatlarge2,streatlarge3,treath,streath,streath2,streath3,streath4,treatl,streatl,streatl2,streatl3,streatl4,treatsmallh,streatsmallh,streatsmallh2,streatsmallh3,treatlargeh,streatlargeh,streatlargeh2,streatlargeh3,treatsmalll,streatsmalll,streatsmalll2,streatsmalll3,treatlargel,streatlargel,streatlargel2,streatlargel3,fclow,fchigh,sfclow,sfclow2,sfclow3,sfchigh,sfchigh2,sfchigh3,treatfclow,streatfclow,streatfclow2,streatfclow3,treatfchigh,streatfchigh,streatfchigh2,streatfchigh3,streat,streat2,streat3
272,273.0,83802.0,81374.0,2428.0,345765.0,396238.0,-40175.0,-43504.0,3329.0,11.061768,0.0,11.710415,-0.11619163,-0.12581956,0.009627926,-0.47940382,-0.51912844,0.03972459,-0.101391084,-0.1097926,0.008401516,279217.0,464965.0,0.80753404,1.3447428,4763.0,0.4106858,1979.0306,8.468633,4.0711117,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,82.0,7.0,49.0,343.0,0.0,0.0,0.0,7.0,49.0,343.0,0.0,0.0,0.0,0.0,1.0,7.0,49.0,343.0,1.0,7.0,49.0,343.0,2401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,49.0,343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,7.0,49.0,343.0,0.0,0.0,0.0,1.0,7.0,49.0,343.0,0.0,0.0,0.0,0.0,7.0,49.0,343.0
273,274.0,43.0,34.0,9.0,2562.0,1041.0,381.0,-4.0,385.0,11.5545,10.680539,11.685954,0.14871195,-0.0015612802,0.15027322,8.860465,-0.093023255,8.953488,0.36599424,-0.003842459,0.3698367,1437.0,1003.0,0.56088996,0.39149103,,0.43434343,2000.0504,,,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,79.0,4.0,16.0,64.0,4.0,16.0,64.0,0.0,0.0,0.0,1.0,4.0,16.0,64.0,0.0,0.0,0.0,0.0,1.0,4.0,16.0,64.0,256.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,16.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,4.0,16.0,64.0,0.0,0.0,0.0,0.0,1.0,4.0,16.0,64.0,4.0,16.0,64.0
274,275.0,21452.0,14529.0,6923.0,91281.0,118404.0,-2594.0,-2271.0,-323.0,11.525545,10.627018,11.679981,-0.028417744,-0.024879219,-0.0035385238,-0.12092113,-0.10586426,-0.015056871,-0.021908043,-0.019180095,-0.0027279484,29667.0,35449.0,0.3250074,0.38835025,689.0,0.46642685,,6.535241,3.7625494,0.0,1.0,1.0,0.0,,,1.0,0.0,0.0,0.0,0.0,96.0,21.0,441.0,9261.0,0.0,0.0,0.0,21.0,441.0,9261.0,0.0,0.0,0.0,0.0,1.0,21.0,441.0,9261.0,1.0,21.0,441.0,9261.0,194481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,441.0,9261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,21.0,441.0,9261.0
275,276.0,325.0,175.0,150.0,16109.0,10056.0,511.0,85.0,426.0,11.555745,10.682583,11.686298,0.0317214,0.0052765533,0.026444845,1.5723077,0.26153848,1.3107692,0.050815433,0.008452665,0.04236277,4420.0,13295.0,0.27438077,0.82531506,124.0,0.33324447,1979.1122,4.8202815,3.5736134,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,85.0,10.0,100.0,1000.0,10.0,100.0,1000.0,0.0,0.0,0.0,1.0,10.0,100.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,100.0,1000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,100.0,1000.0,0.0,0.0,0.0,0.0,,,10.0,100.0,1000.0,0.0,0.0,0.0,1.0,10.0,100.0,1000.0,0.0,0.0,0.0,0.0,10.0,100.0,1000.0
276,277.0,7491.0,5214.0,2277.0,32022.0,27070.0,4475.0,2608.0,1867.0,11.59302,10.738851,11.698342,0.13974768,0.08144401,0.058303665,0.5973835,0.34815112,0.24923241,0.16531216,0.09634282,0.06896934,8062.0,22692.0,0.25176442,0.70863783,191.0,,1993.0708,5.2522736,3.7426436,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-16.0,256.0,-4096.0,59.0,-16.0,256.0,-4096.0,0.0,0.0,0.0,-16.0,256.0,-4096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,-16.0,256.0,-4096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,278.0,1566.0,1258.0,308.0,20600.0,17123.0,-304.0,2.0,-306.0,11.547907,10.680677,11.680125,-0.014757281,9.708738e-05,-0.014854369,-0.19412516,0.0012771392,-0.1954023,-0.0177539,0.00011680196,-0.0178707,14382.0,5742.0,0.69815534,0.27873787,294.0,0.34965035,1993.0126,5.68358,3.890153,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,93.0,18.0,324.0,5832.0,0.0,0.0,0.0,18.0,324.0,5832.0,0.0,0.0,0.0,0.0,1.0,18.0,324.0,5832.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,324.0,5832.0,104976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,324.0,5832.0,,,0.0,0.0,0.0,18.0,324.0,5832.0,0.0,0.0,0.0,0.0,1.0,18.0,324.0,5832.0,18.0,324.0,5832.0
278,279.0,29197.0,27256.0,1941.0,15950.0,38753.0,-2873.0,-5930.0,3057.0,11.522787,10.534094,11.708179,-0.18012539,-0.37178683,0.19166145,-0.09840052,-0.20310307,0.10470254,-0.0741362,-0.15302041,0.078884214,10224.0,8957.0,0.64100313,0.5615674,264.0,0.46763936,1980.0104,5.575949,3.656544,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,88.0,13.0,169.0,2197.0,0.0,0.0,0.0,13.0,169.0,2197.0,0.0,0.0,0.0,0.0,1.0,13.0,169.0,2197.0,1.0,13.0,169.0,2197.0,28561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,169.0,2197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,13.0,169.0,2197.0,0.0,0.0,0.0,1.0,13.0,169.0,2197.0,0.0,0.0,0.0,0.0,13.0,169.0,2197.0
279,280.0,3756.0,3685.0,71.0,7445.0,9510.0,-986.0,-1004.0,18.0,11.541299,10.657283,11.682862,-0.13243788,-0.13485561,0.00241773,-0.2625133,-0.26730564,0.004792332,-0.103680335,-0.10557308,0.0018927444,4813.0,5402.0,0.6464741,0.72558767,107.0,0.39792332,2001.0502,4.6728287,3.806247,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,85.0,10.0,100.0,1000.0,10.0,100.0,1000.0,0.0,0.0,0.0,1.0,10.0,100.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,100.0,1000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,100.0,1000.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,10.0,100.0,1000.0,0.0,0.0,0.0,0.0,1.0,10.0,100.0,1000.0,10.0,100.0,1000.0
280,281.0,328.0,84.0,244.0,655.0,938.0,-19.0,21.0,-40.0,11.550654,10.681114,11.682373,-0.029007634,0.03206107,-0.061068702,-0.05792683,0.06402439,-0.12195122,-0.020255864,0.02238806,-0.042643923,568.0,1661.0,0.8671756,2.535878,,,2001.0706,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-14.0,196.0,-2744.0,61.0,-14.0,196.0,-2744.0,-14.0,196.0,-2744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,-14.0,196.0,-2744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,282.0,222.0,189.0,33.0,7828.0,8496.0,507.0,69.0,438.0,11.555707,10.682216,11.686399,0.0647675,0.008814512,0.05595299,2.2837837,0.3108108,1.972973,0.059675142,0.008121469,0.051553674,5902.0,8656.0,0.75396013,1.1057742,178.0,0.42406827,2001.0612,5.1817837,3.501263,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,80.0,5.0,25.0,125.0,0.0,0.0,0.0,5.0,25.0,125.0,0.0,0.0,0.0,0.0,1.0,5.0,25.0,125.0,1.0,5.0,25.0,125.0,625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,25.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,5.0,25.0,125.0,0.0,0.0,0.0,0.0,1.0,5.0,25.0,125.0,5.0,25.0,125.0
282,283.0,534.0,531.0,3.0,3864.0,3097.0,550.0,49.0,501.0,11.556119,10.681757,11.686929,0.14233954,0.012681159,0.12965839,1.0299625,0.0917603,0.93820226,0.17759122,0.015821762,0.16176945,4056.0,6140.0,1.0496894,1.5890269,,0.39295083,1993.1016,,,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,78.0,3.0,9.0,27.0,3.0,9.0,27.0,0.0,0.0,0.0,1.0,3.0,9.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,9.0,27.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,9.0,27.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,3.0,9.0,27.0,0.0,0.0,0.0,0.0,1.0,3.0,9.0,27.0,3.0,9.0,27.0
283,284.0,238.0,102.0,136.0,3235.0,4928.0,255.0,23.0,232.0,11.553289,10.68116,11.684667,0.07882535,0.007109737,0.07171561,1.0714285,0.09663866,0.9747899,0.05174513,0.0046672076,0.04707792,623.0,2965.0,0.19258115,0.9165379,,0.43834394,1992.0511,,,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
284,285.0,273.0,186.0,87.0,5211.0,4999.0,171.0,-18.0,189.0,11.552483,10.680218,11.684304,0.0328152,-0.0034542314,0.03626943,0.62637365,-0.06593407,0.6923077,0.03420684,-0.00360072,0.03780756,5057.0,4469.0,0.9704471,0.8576089,,0.41497844,,,,1.0,0.0,1.0,0.0,,,1.0,0.0,0.0,0.0,0.0,83.0,8.0,64.0,512.0,8.0,64.0,512.0,0.0,0.0,0.0,1.0,8.0,64.0,512.0,0.0,0.0,0.0,0.0,1.0,8.0,64.0,512.0,4096.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,64.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,8.0,64.0,512.0
285,286.0,1079.0,854.0,225.0,73807.0,34899.0,570.0,132.0,438.0,11.556311,10.6836605,11.686399,0.007722845,0.0017884482,0.0059343963,0.5282669,0.12233549,0.4059314,0.016332846,0.0037823434,0.012550503,5826.0,21875.0,0.0789356,0.29638112,134.0,0.4149775,2002.0416,4.89784,3.7722461,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
286,287.0,1899.0,757.0,1142.0,7365.0,7682.0,-664.0,395.0,-1059.0,11.544424,10.68967,11.673734,-0.090156145,0.053632043,-0.14378819,-0.3496577,0.2080042,-0.55766195,-0.086435825,0.0514189,-0.13785473,7839.0,8885.0,1.0643585,1.2063816,259.0,,1994.0314,5.556828,3.4100385,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-6.0,36.0,-216.0,69.0,-6.0,36.0,-216.0,0.0,0.0,0.0,-6.0,36.0,-216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,-6.0,36.0,-216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,288.0,993.0,591.0,402.0,5796.0,4003.0,-92.0,79.0,-171.0,11.549952,10.682446,11.681267,-0.015873017,0.013630089,-0.029503105,-0.09264854,0.0795569,-0.17220543,-0.022982763,0.019735198,-0.04271796,6879.0,5069.0,1.186853,0.87456864,134.0,,1980.1016,4.89784,3.9383888,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-26.0,676.0,-17576.0,49.0,-26.0,676.0,-17576.0,-26.0,676.0,-17576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,-26.0,676.0,-17576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,289.0,884.0,98.0,786.0,5164.0,5092.0,-385.0,-20.0,-365.0,11.547124,10.680171,11.6796255,-0.07455461,-0.0038729666,-0.07068164,-0.43552035,-0.022624435,-0.41289592,-0.0756088,-0.0039277296,-0.07168107,4220.0,5323.0,0.81719595,1.0307901,,,1994.0328,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-8.0,64.0,-512.0,67.0,-8.0,64.0,-512.0,-8.0,64.0,-512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,-8.0,64.0,-512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,290.0,214.0,108.0,106.0,940.0,627.0,361.0,443.0,-82.0,11.554307,10.6907625,11.682018,0.38404256,0.47127658,-0.08723404,1.6869159,2.0700934,-0.38317758,0.57575756,0.7065391,-0.1307815,1575.0,1673.0,1.6755319,1.7797872,,0.38845208,1997.0219,,,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,80.0,5.0,25.0,125.0,5.0,25.0,125.0,0.0,0.0,0.0,1.0,5.0,25.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,25.0,125.0,625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,25.0,125.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,5.0,25.0,125.0,0.0,0.0,0.0,0.0,1.0,5.0,25.0,125.0,5.0,25.0,125.0
290,291.0,152.0,118.0,34.0,1871.0,1099.0,39.0,1.0,38.0,11.551213,10.680655,11.683031,0.020844469,0.00053447357,0.020309994,0.25657895,0.0065789474,0.25,0.035486806,0.0009099181,0.03457689,2447.0,2297.0,1.3078568,1.2276857,56.0,,1994.0504,4.0253515,3.7772665,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-7.0,49.0,-343.0,68.0,-7.0,49.0,-343.0,-7.0,49.0,-343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,-7.0,49.0,-343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,292.0,168.0,138.0,30.0,3490.0,1989.0,15.0,-42.0,57.0,11.550982,10.679666,11.683191,0.004297994,-0.012034384,0.016332379,0.08928572,-0.25,0.3392857,0.007541478,-0.02111614,0.028657617,1643.0,3571.0,0.47077364,1.0232092,,0.49336284,1993.0928,,,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,91.0,16.0,256.0,4096.0,16.0,256.0,4096.0,0.0,0.0,0.0,1.0,16.0,256.0,4096.0,0.0,0.0,0.0,0.0,1.0,16.0,256.0,4096.0,65536.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,256.0,4096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,16.0,256.0,4096.0,0.0,0.0,0.0,0.0,1.0,16.0,256.0,4096.0,16.0,256.0,4096.0
292,293.0,126.0,109.0,17.0,2158.0,1221.0,366.0,134.0,232.0,11.554356,10.683706,11.684667,0.16960149,0.062094532,0.10750695,2.9047618,1.0634921,1.8412699,0.2997543,0.10974611,0.1900082,1012.0,2229.0,0.46895275,1.0329008,,0.43773586,1995.0118,,,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
293,294.0,163.0,163.0,0.0,1865.0,1589.0,122.0,-84.0,206.0,11.5520115,10.678699,11.684447,0.06541555,-0.045040216,0.11045577,0.74846625,-0.5153374,1.2638037,0.076777846,-0.052863438,0.12964128,1678.0,3061.0,0.8997319,1.6412868,28.0,0.39213485,2002.0624,3.3322046,4.0931535,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,80.0,5.0,25.0,125.0,5.0,25.0,125.0,0.0,0.0,0.0,1.0,5.0,25.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,25.0,125.0,625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,25.0,125.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,5.0,25.0,125.0,0.0,0.0,0.0,0.0,1.0,5.0,25.0,125.0,5.0,25.0,125.0
294,295.0,7.0,7.0,0.0,711.0,555.0,6.0,4.0,2.0,11.550896,10.680723,11.682727,0.008438818,0.005625879,0.0028129395,0.85714287,0.5714286,0.2857143,0.010810811,0.0072072074,0.0036036037,0.0,578.0,0.0,0.8129395,,0.44827586,2002.071,,,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,92.0,17.0,289.0,4913.0,17.0,289.0,4913.0,0.0,0.0,0.0,1.0,17.0,289.0,4913.0,0.0,0.0,0.0,0.0,1.0,17.0,289.0,4913.0,83521.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,289.0,4913.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,17.0,289.0,4913.0,0.0,0.0,0.0,0.0,1.0,17.0,289.0,4913.0,17.0,289.0,4913.0
295,296.0,229.0,174.0,55.0,3985.0,1605.0,532.0,3.0,529.0,11.555946,10.6807,11.687164,0.13350062,0.0007528231,0.1327478,2.3231442,0.013100437,2.3100436,0.33146417,0.0018691589,0.32959503,2944.0,12041.0,0.73877037,3.021581,76.0,0.37380382,,4.3307333,3.6567912,1.0,0.0,0.0,1.0,,,1.0,0.0,0.0,0.0,0.0,86.0,11.0,121.0,1331.0,11.0,121.0,1331.0,0.0,0.0,0.0,1.0,11.0,121.0,1331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,121.0,1331.0,14641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,121.0,1331.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,11.0,121.0,1331.0
296,297.0,221.0,106.0,115.0,3142.0,2973.0,-13.0,-51.0,38.0,11.550713,10.679459,11.683031,-0.0041374923,-0.016231699,0.012094207,-0.05882353,-0.23076923,0.1719457,-0.0043726875,-0.01715439,0.012781702,2102.0,1990.0,0.6690006,0.63335454,,0.40117648,1995.06,,,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,94.0,19.0,361.0,6859.0,19.0,361.0,6859.0,0.0,0.0,0.0,1.0,19.0,361.0,6859.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,361.0,6859.0,130321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,361.0,6859.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,19.0,361.0,6859.0,0.0,0.0,0.0,0.0,1.0,19.0,361.0,6859.0,19.0,361.0,6859.0
297,298.0,83.0,76.0,7.0,2229.0,1921.0,146.0,-29.0,175.0,11.552242,10.679964,11.684186,0.06550022,-0.013010318,0.078510545,1.7590362,-0.3493976,2.1084337,0.07600208,-0.015096304,0.09109838,2724.0,2219.0,1.2220727,0.9955137,,0.41253522,1994.1012,,,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,79.0,4.0,16.0,64.0,4.0,16.0,64.0,0.0,0.0,0.0,1.0,4.0,16.0,64.0,0.0,0.0,0.0,0.0,1.0,4.0,16.0,64.0,256.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,16.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,4.0,16.0,64.0,0.0,0.0,0.0,0.0,1.0,4.0,16.0,64.0,4.0,16.0,64.0
298,299.0,902.0,362.0,540.0,6462.0,7710.0,-247.0,-178.0,-69.0,11.548457,10.676531,11.682128,-0.03822346,-0.027545651,-0.010677809,-0.27383593,-0.19733925,-0.076496676,-0.032036316,-0.0230869,-0.008949417,5075.0,16284.0,0.7853606,2.5199628,106.0,,1994.1206,4.6634393,3.8686428,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-44.0,1936.0,-85184.0,31.0,-44.0,1936.0,-85184.0,-44.0,1936.0,-85184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,-44.0,1936.0,-85184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,300.0,16661.0,10829.0,5832.0,151574.0,135398.0,-2436.0,1134.0,-3570.0,11.527104,10.706363,11.6521225,-0.016071359,0.007481494,-0.023552852,-0.14620972,0.06806314,-0.21427286,-0.017991403,0.0083753085,-0.02636671,72454.0,144356.0,0.47801074,0.9523797,1824.0,,1995.0208,7.508787,3.68192,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-22.0,484.0,-10648.0,53.0,-22.0,484.0,-10648.0,0.0,0.0,0.0,-22.0,484.0,-10648.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,-22.0,484.0,-10648.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,301.0,4685.0,4638.0,47.0,27168.0,22859.0,3187.0,2617.0,570.0,11.58106,10.739045,11.687509,0.11730713,0.09632656,0.020980565,0.6802561,0.55859125,0.12166489,0.13941993,0.11448445,0.024935475,15201.0,30073.0,0.5595186,1.1069273,420.0,0.42712265,1973.0516,6.0402546,3.5888617,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,78.0,3.0,9.0,27.0,0.0,0.0,0.0,3.0,9.0,27.0,0.0,0.0,0.0,0.0,1.0,3.0,9.0,27.0,1.0,3.0,9.0,27.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,9.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.0,9.0,27.0,0.0,0.0,0.0,1.0,3.0,9.0,27.0,0.0,0.0,0.0,0.0,3.0,9.0,27.0
